
 *******************************************************************************

EXEMPLO 3D ESTATICO SUPERFÍCIE TRUNCADA SEM INCLINAÇÃO (960 ELS. CTES.)    


DADOS

  NÚMERO DE ELEMENTOS DA MALHA=  960
  NÚMERO DE ELEMENTOS DE CONTORNO=  400
  NÚMERO DE PONTOS EXTREMOS DOS ELEMENTOS=  962
  NÚMERO DE PONTOS DE GAUSS=   8
  MÓDULO DE CISALHAMENTO=  0.1000000D+01
  COEFICIENTE DE POISSON=  0.3000000D+00


  COORDENADAS DOS PONTOS EXTREMOS DOS ELEMENTOS DE CONTORNO

    PONTO          X                  Y                  Z
   291      265      284      285      266    0.2250D+01  0.2500D+00  0.0000D+00
   292      284      303      304      285    0.2250D+01  0.7500D+00  0.0000D+00
   293      303      322      323      304    0.2250D+01  0.1250D+01  0.0000D+00
   294      322      341      342      323    0.2250D+01  0.1750D+01  0.0000D+00
   295      341      360      361      342    0.2250D+01  0.2250D+01  0.0000D+00
   296      360      379      380      361    0.2250D+01  0.2750D+01  0.0000D+00
   297      379      398      399      380    0.2250D+01  0.3250D+01  0.0000D+00
   298      398      417      418      399    0.2250D+01  0.3750D+01  0.0000D+00
   299      417      436      437      418    0.2250D+01  0.4250D+01  0.0000D+00
   300      436       36       37      437    0.2250D+01  0.4750D+01  0.0000D+00
   301       66       95       96       65    0.2750D+01 -0.4750D+01  0.0000D+00
   302       95      114      115       96    0.2750D+01 -0.4250D+01  0.0000D+00
   303      114      133      134      115    0.2750D+01 -0.3750D+01  0.0000D+00
   304      133      152      153      134    0.2750D+01 -0.3250D+01  0.0000D+00
   305      152      171      172      153    0.2750D+01 -0.2750D+01  0.0000D+00
   306      171      190      191      172    0.2750D+01 -0.2250D+01  0.0000D+00
   307      190      209      210      191    0.2750D+01 -0.1750D+01  0.0000D+00
   308      209      228      229      210    0.2750D+01 -0.1250D+01  0.0000D+00
   309      228      247      248      229    0.2750D+01 -0.7500D+00  0.0000D+00
   310      247      266      267      248    0.2750D+01 -0.2500D+00  0.0000D+00
   311      266      285      286      267    0.2750D+01  0.2500D+00  0.0000D+00
   312      285      304      305      286    0.2750D+01  0.7500D+00  0.0000D+00
   313      304      323      324      305    0.2750D+01  0.1250D+01  0.0000D+00
   314      323      342      343      324    0.2750D+01  0.1750D+01  0.0000D+00
   315      342      361      362      343    0.2750D+01  0.2250D+01  0.0000D+00
   316      361      380      381      362    0.2750D+01  0.2750D+01  0.0000D+00
   317      380      399      400      381    0.2750D+01  0.3250D+01  0.0000D+00
   318      399      418      419      400    0.2750D+01  0.3750D+01  0.0000D+00
   319      418      437      438      419    0.2750D+01  0.4250D+01  0.0000D+00
   320      437       37       38      438    0.2750D+01  0.4750D+01  0.0000D+00
   321       65       96       97       64    0.3250D+01 -0.4750D+01  0.0000D+00
   322       96      115      116       97    0.3250D+01 -0.4250D+01  0.0000D+00
   323      115      134      135      116    0.3250D+01 -0.3750D+01  0.0000D+00
   324      134      153      154      135    0.3250D+01 -0.3250D+01  0.0000D+00
   325      153      172      173      154    0.3250D+01 -0.2750D+01  0.0000D+00
   326      172      191      192      173    0.3250D+01 -0.2250D+01  0.0000D+00
   327      191      210      211      192    0.3250D+01 -0.1750D+01  0.0000D+00
   328      210      229      230      211    0.3250D+01 -0.1250D+01  0.0000D+00
   329      229      248      249      230    0.3250D+01 -0.7500D+00  0.0000D+00
   330      248      267      268      249    0.3250D+01 -0.2500D+00  0.0000D+00
   331      267      286      287      268    0.3250D+01  0.2500D+00  0.0000D+00
   332      286      305      306      287    0.3250D+01  0.7500D+00  0.0000D+00
   333      305      324      325      306    0.3250D+01  0.1250D+01  0.0000D+00
   334      324      343      344      325    0.3250D+01  0.1750D+01  0.0000D+00
   335      343      362      363      344    0.3250D+01  0.2250D+01  0.0000D+00
   336      362      381      382      363    0.3250D+01  0.2750D+01  0.0000D+00
   337      381      400      401      382    0.3250D+01  0.3250D+01  0.0000D+00
   338      400      419      420      401    0.3250D+01  0.3750D+01  0.0000D+00
   339      419      438      439      420    0.3250D+01  0.4250D+01  0.0000D+00
   340      438       38       39      439    0.3250D+01  0.4750D+01  0.0000D+00
   341       64       97       98       63    0.3750D+01 -0.4750D+01  0.0000D+00
   342       97      116      117       98    0.3750D+01 -0.4250D+01  0.0000D+00
   343      116      135      136      117    0.3750D+01 -0.3750D+01  0.0000D+00
   344      135      154      155      136    0.3750D+01 -0.3250D+01  0.0000D+00
   345      154      173      174      155    0.3750D+01 -0.2750D+01  0.0000D+00
   346      173      192      193      174    0.3750D+01 -0.2250D+01  0.0000D+00
   347      192      211      212      193    0.3750D+01 -0.1750D+01  0.0000D+00
   348      211      230      231      212    0.3750D+01 -0.1250D+01  0.0000D+00
   349      230      249      250      231    0.3750D+01 -0.7500D+00  0.0000D+00
   350      249      268      269      250    0.3750D+01 -0.2500D+00  0.0000D+00
   351      268      287      288      269    0.3750D+01  0.2500D+00  0.0000D+00
   352      287      306      307      288    0.3750D+01  0.7500D+00  0.0000D+00
   353      306      325      326      307    0.3750D+01  0.1250D+01  0.0000D+00
   354      325      344      345      326    0.3750D+01  0.1750D+01  0.0000D+00
   355      344      363      364      345    0.3750D+01  0.2250D+01  0.0000D+00
   356      363      382      383      364    0.3750D+01  0.2750D+01  0.0000D+00
   357      382      401      402      383    0.3750D+01  0.3250D+01  0.0000D+00
   358      401      420      421      402    0.3750D+01  0.3750D+01  0.0000D+00
   359      420      439      440      421    0.3750D+01  0.4250D+01  0.0000D+00
   360      439       39       40      440    0.3750D+01  0.4750D+01  0.0000D+00
   361       63       98       99       62    0.4250D+01 -0.4750D+01  0.0000D+00
   362       98      117      118       99    0.4250D+01 -0.4250D+01  0.0000D+00
   363      117      136      137      118    0.4250D+01 -0.3750D+01  0.0000D+00
   364      136      155      156      137    0.4250D+01 -0.3250D+01  0.0000D+00
   365      155      174      175      156    0.4250D+01 -0.2750D+01  0.0000D+00
   366      174      193      194      175    0.4250D+01 -0.2250D+01  0.0000D+00
   367      193      212      213      194    0.4250D+01 -0.1750D+01  0.0000D+00
   368      212      231      232      213    0.4250D+01 -0.1250D+01  0.0000D+00
   369      231      250      251      232    0.4250D+01 -0.7500D+00  0.0000D+00
   370      250      269      270      251    0.4250D+01 -0.2500D+00  0.0000D+00
   371      269      288      289      270    0.4250D+01  0.2500D+00  0.0000D+00
   372      288      307      308      289    0.4250D+01  0.7500D+00  0.0000D+00
   373      307      326      327      308    0.4250D+01  0.1250D+01  0.0000D+00
   374      326      345      346      327    0.4250D+01  0.1750D+01  0.0000D+00
   375      345      364      365      346    0.4250D+01  0.2250D+01  0.0000D+00
   376      364      383      384      365    0.4250D+01  0.2750D+01  0.0000D+00
   377      383      402      403      384    0.4250D+01  0.3250D+01  0.0000D+00
   378      402      421      422      403    0.4250D+01  0.3750D+01  0.0000D+00
   379      421      440      441      422    0.4250D+01  0.4250D+01  0.0000D+00
   380      440       40       41      441    0.4250D+01  0.4750D+01  0.0000D+00
   381       62       99       61       42    0.4750D+01 -0.4750D+01  0.0000D+00
   382       99      118       60       61    0.4750D+01 -0.4250D+01  0.0000D+00
   383      118      137       59       60    0.4750D+01 -0.3750D+01  0.0000D+00
   384      137      156       58       59    0.4750D+01 -0.3250D+01  0.0000D+00
   385      156      175       57       58    0.4750D+01 -0.2750D+01  0.0000D+00
   386      175      194       56       57    0.4750D+01 -0.2250D+01  0.0000D+00
   387      194      213       55       56    0.4750D+01 -0.1750D+01  0.0000D+00
   388      213      232       54       55    0.4750D+01 -0.1250D+01  0.0000D+00
   389      232      251       53       54    0.4750D+01 -0.7500D+00  0.0000D+00
   390      251      270       52       53    0.4750D+01 -0.2500D+00  0.0000D+00
   391      270      289       51       52    0.4750D+01  0.2500D+00  0.0000D+00
   392      289      308       50       51    0.4750D+01  0.7500D+00  0.0000D+00
   393      308      327       49       50    0.4750D+01  0.1250D+01  0.0000D+00
   394      327      346       48       49    0.4750D+01  0.1750D+01  0.0000D+00
   395      346      365       47       48    0.4750D+01  0.2250D+01  0.0000D+00
   396      365      384       46       47    0.4750D+01  0.2750D+01  0.0000D+00
   397      384      403       45       46    0.4750D+01  0.3250D+01  0.0000D+00
   398      403      422       44       45    0.4750D+01  0.3750D+01  0.0000D+00
   399      422      441       43       44    0.4750D+01  0.4250D+01  0.0000D+00
   400      441       41       22       43    0.4750D+01  0.4750D+01  0.0000D+00
   401       42       61      462      443    0.1000D+02 -0.9500D+01  0.0000D+00
   402       61       60      461      462    0.1000D+02 -0.8500D+01  0.0000D+00
   403       60       59      460      461    0.1000D+02 -0.7500D+01  0.0000D+00
   404       59       58      459      460    0.1000D+02 -0.6500D+01  0.0000D+00
   405       58       57      458      459    0.1000D+02 -0.5500D+01  0.0000D+00
   406       57       56      457      458    0.1000D+02 -0.4500D+01  0.0000D+00
   407       56       55      456      457    0.1000D+02 -0.3500D+01  0.0000D+00
   408       55       54      455      456    0.1000D+02 -0.2500D+01  0.0000D+00
   409       54       53      454      455    0.1000D+02 -0.1500D+01  0.0000D+00
   410       53       52      453      454    0.1000D+02 -0.5000D+00  0.0000D+00
   411       52       51      452      453    0.1000D+02  0.5000D+00  0.0000D+00
   412       51       50      451      452    0.1000D+02  0.1500D+01  0.0000D+00
   413       50       49      450      451    0.1000D+02  0.2500D+01  0.0000D+00
   414       49       48      449      450    0.1000D+02  0.3500D+01  0.0000D+00
   415       48       47      448      449    0.1000D+02  0.4500D+01  0.0000D+00
   416       47       46      447      448    0.1000D+02  0.5500D+01  0.0000D+00
   417       46       45      446      447    0.1000D+02  0.6500D+01  0.0000D+00
   418       45       44      445      446    0.1000D+02  0.7500D+01  0.0000D+00
   419       44       43      444      445    0.1000D+02  0.8500D+01  0.0000D+00
   420       43       22      442      444    0.1000D+02  0.9500D+01  0.0000D+00
   421        2      463      464       23   -0.9500D+01  0.1000D+02  0.0000D+00
   422       23      464      465       24   -0.8500D+01  0.1000D+02  0.0000D+00
   423       24      465      466       25   -0.7500D+01  0.1000D+02  0.0000D+00
   424       25      466      467       26   -0.6500D+01  0.1000D+02  0.0000D+00
   425       26      467      468       27   -0.5500D+01  0.1000D+02  0.0000D+00
   426       27      468      469       28   -0.4500D+01  0.1000D+02  0.0000D+00
   427       28      469      470       29   -0.3500D+01  0.1000D+02  0.0000D+00
   428       29      470      471       30   -0.2500D+01  0.1000D+02  0.0000D+00
   429       30      471      472       31   -0.1500D+01  0.1000D+02  0.0000D+00
   430       31      472      473       32   -0.5000D+00  0.1000D+02  0.0000D+00
   431       32      473      474       33    0.5000D+00  0.1000D+02  0.0000D+00
   432       33      474      475       34    0.1500D+01  0.1000D+02  0.0000D+00
   433       34      475      476       35    0.2500D+01  0.1000D+02  0.0000D+00
   434       35      476      477       36    0.3500D+01  0.1000D+02  0.0000D+00
   435       36      477      478       37    0.4500D+01  0.1000D+02  0.0000D+00
   436       37      478      479       38    0.5500D+01  0.1000D+02  0.0000D+00
   437       38      479      480       39    0.6500D+01  0.1000D+02  0.0000D+00
   438       39      480      481       40    0.7500D+01  0.1000D+02  0.0000D+00
   439       40      481      482       41    0.8500D+01  0.1000D+02  0.0000D+00
   440       41      482      442       22    0.9500D+01  0.1000D+02  0.0000D+00
   441        2       21      502      463   -0.1000D+02  0.9500D+01  0.0000D+00
   442       21       20      501      502   -0.1000D+02  0.8500D+01  0.0000D+00
   443       20       19      500      501   -0.1000D+02  0.7500D+01  0.0000D+00
   444       19       18      499      500   -0.1000D+02  0.6500D+01  0.0000D+00
   445       18       17      498      499   -0.1000D+02  0.5500D+01  0.0000D+00
   446       17       16      497      498   -0.1000D+02  0.4500D+01  0.0000D+00
   447       16       15      496      497   -0.1000D+02  0.3500D+01  0.0000D+00
   448       15       14      495      496   -0.1000D+02  0.2500D+01  0.0000D+00
   449       14       13      494      495   -0.1000D+02  0.1500D+01  0.0000D+00
   450       13       12      493      494   -0.1000D+02  0.5000D+00  0.0000D+00
   451       12       11      492      493   -0.1000D+02 -0.5000D+00  0.0000D+00
   452       11       10      491      492   -0.1000D+02 -0.1500D+01  0.0000D+00
   453       10        9      490      491   -0.1000D+02 -0.2500D+01  0.0000D+00
   454        9        8      489      490   -0.1000D+02 -0.3500D+01  0.0000D+00
   455        8        7      488      489   -0.1000D+02 -0.4500D+01  0.0000D+00
   456        7        6      487      488   -0.1000D+02 -0.5500D+01  0.0000D+00
   457        6        5      486      487   -0.1000D+02 -0.6500D+01  0.0000D+00
   458        5        4      485      486   -0.1000D+02 -0.7500D+01  0.0000D+00
   459        4        3      484      485   -0.1000D+02 -0.8500D+01  0.0000D+00
   460        3        1      483      484   -0.1000D+02 -0.9500D+01  0.0000D+00
   461        1       80      521      483   -0.9500D+01 -0.1000D+02  0.0000D+00
   462       80       79      520      521   -0.8500D+01 -0.1000D+02  0.0000D+00
   463       79       78      519      520   -0.7500D+01 -0.1000D+02  0.0000D+00
   464       78       77      518      519   -0.6500D+01 -0.1000D+02  0.0000D+00
   465       77       76      517      518   -0.5500D+01 -0.1000D+02  0.0000D+00
   466       76       75      516      517   -0.4500D+01 -0.1000D+02  0.0000D+00
   467       75       74      515      516   -0.3500D+01 -0.1000D+02  0.0000D+00
   468       74       73      514      515   -0.2500D+01 -0.1000D+02  0.0000D+00
   469       73       72      513      514   -0.1500D+01 -0.1000D+02  0.0000D+00
   470       72       71      512      513   -0.5000D+00 -0.1000D+02  0.0000D+00
   471       71       70      511      512    0.5000D+00 -0.1000D+02  0.0000D+00
   472       70       69      510      511    0.1500D+01 -0.1000D+02  0.0000D+00
   473       69       68      509      510    0.2500D+01 -0.1000D+02  0.0000D+00
   474       68       67      508      509    0.3500D+01 -0.1000D+02  0.0000D+00
   475       67       66      507      508    0.4500D+01 -0.1000D+02  0.0000D+00
   476       66       65      506      507    0.5500D+01 -0.1000D+02  0.0000D+00
   477       65       64      505      506    0.6500D+01 -0.1000D+02  0.0000D+00
   478       64       63      504      505    0.7500D+01 -0.1000D+02  0.0000D+00
   479       63       62      503      504    0.8500D+01 -0.1000D+02  0.0000D+00
   480       62       42      443      503    0.9500D+01 -0.1000D+02  0.0000D+00
   481      443      462      542      523    0.1500D+02 -0.1425D+02  0.2500D+01
   482      462      461      541      542    0.1500D+02 -0.1275D+02  0.2500D+01
   483      461      460      540      541    0.1500D+02 -0.1125D+02  0.2500D+01
   484      460      459      539      540    0.1500D+02 -0.9750D+01  0.2500D+01
   485      459      458      538      539    0.1500D+02 -0.8250D+01  0.2500D+01
   486      458      457      537      538    0.1500D+02 -0.6750D+01  0.2500D+01
   487      457      456      536      537    0.1500D+02 -0.5250D+01  0.2500D+01
   488      456      455      535      536    0.1500D+02 -0.3750D+01  0.2500D+01
   489      455      454      534      535    0.1500D+02 -0.2250D+01  0.2500D+01
   490      454      453      533      534    0.1500D+02 -0.7500D+00  0.2500D+01
   491      453      452      532      533    0.1500D+02  0.7500D+00  0.2500D+01
   492      452      451      531      532    0.1500D+02  0.2250D+01  0.2500D+01
   493      451      450      530      531    0.1500D+02  0.3750D+01  0.2500D+01
   494      450      449      529      530    0.1500D+02  0.5250D+01  0.2500D+01
   495      449      448      528      529    0.1500D+02  0.6750D+01  0.2500D+01
   496      448      447      527      528    0.1500D+02  0.8250D+01  0.2500D+01
   497      447      446      526      527    0.1500D+02  0.9750D+01  0.2500D+01
   498      446      445      525      526    0.1500D+02  0.1125D+02  0.2500D+01
   499      445      444      524      525    0.1500D+02  0.1275D+02  0.2500D+01
   500      444      442      522      524    0.1500D+02  0.1425D+02  0.2500D+01
   501      442      482      562      522    0.1425D+02  0.1500D+02  0.2500D+01
   502      482      481      561      562    0.1275D+02  0.1500D+02  0.2500D+01
   503      481      480      560      561    0.1125D+02  0.1500D+02  0.2500D+01
   504      480      479      559      560    0.9750D+01  0.1500D+02  0.2500D+01
   505      479      478      558      559    0.8250D+01  0.1500D+02  0.2500D+01
   506      478      477      557      558    0.6750D+01  0.1500D+02  0.2500D+01
   507      477      476      556      557    0.5250D+01  0.1500D+02  0.2500D+01
   508      476      475      555      556    0.3750D+01  0.1500D+02  0.2500D+01
   509      475      474      554      555    0.2250D+01  0.1500D+02  0.2500D+01
   510      474      473      553      554    0.7500D+00  0.1500D+02  0.2500D+01
   511      473      472      552      553   -0.7500D+00  0.1500D+02  0.2500D+01
   512      472      471      551      552   -0.2250D+01  0.1500D+02  0.2500D+01
   513      471      470      550      551   -0.3750D+01  0.1500D+02  0.2500D+01
   514      470      469      549      550   -0.5250D+01  0.1500D+02  0.2500D+01
   515      469      468      548      549   -0.6750D+01  0.1500D+02  0.2500D+01
   516      468      467      547      548   -0.8250D+01  0.1500D+02  0.2500D+01
   517      467      466      546      547   -0.9750D+01  0.1500D+02  0.2500D+01
   518      466      465      545      546   -0.1125D+02  0.1500D+02  0.2500D+01
   519      465      464      544      545   -0.1275D+02  0.1500D+02  0.2500D+01
   520      464      463      543      544   -0.1425D+02  0.1500D+02  0.2500D+01
   521      463      502      582      543   -0.1500D+02  0.1425D+02  0.2500D+01
   522      502      501      581      582   -0.1500D+02  0.1275D+02  0.2500D+01
   523      501      500      580      581   -0.1500D+02  0.1125D+02  0.2500D+01
   524      500      499      579      580   -0.1500D+02  0.9750D+01  0.2500D+01
   525      499      498      578      579   -0.1500D+02  0.8250D+01  0.2500D+01
   526      498      497      577      578   -0.1500D+02  0.6750D+01  0.2500D+01
   527      497      496      576      577   -0.1500D+02  0.5250D+01  0.2500D+01
   528      496      495      575      576   -0.1500D+02  0.3750D+01  0.2500D+01
   529      495      494      574      575   -0.1500D+02  0.2250D+01  0.2500D+01
   530      494      493      573      574   -0.1500D+02  0.7500D+00  0.2500D+01
   531      493      492      572      573   -0.1500D+02 -0.7500D+00  0.2500D+01
   532      492      491      571      572   -0.1500D+02 -0.2250D+01  0.2500D+01
   533      491      490      570      571   -0.1500D+02 -0.3750D+01  0.2500D+01
   534      490      489      569      570   -0.1500D+02 -0.5250D+01  0.2500D+01
   535      489      488      568      569   -0.1500D+02 -0.6750D+01  0.2500D+01
   536      488      487      567      568   -0.1500D+02 -0.8250D+01  0.2500D+01
   537      487      486      566      567   -0.1500D+02 -0.9750D+01  0.2500D+01
   538      486      485      565      566   -0.1500D+02 -0.1125D+02  0.2500D+01
   539      485      484      564      565   -0.1500D+02 -0.1275D+02  0.2500D+01
   540      484      483      563      564   -0.1500D+02 -0.1425D+02  0.2500D+01
   541      483      521      601      563   -0.1425D+02 -0.1500D+02  0.2500D+01
   542      521      520      600      601   -0.1275D+02 -0.1500D+02  0.2500D+01
   543      520      519      599      600   -0.1125D+02 -0.1500D+02  0.2500D+01
   544      519      518      598      599   -0.9750D+01 -0.1500D+02  0.2500D+01
   545      518      517      597      598   -0.8250D+01 -0.1500D+02  0.2500D+01
   546      517      516      596      597   -0.6750D+01 -0.1500D+02  0.2500D+01
   547      516      515      595      596   -0.5250D+01 -0.1500D+02  0.2500D+01
   548      515      514      594      595   -0.3750D+01 -0.1500D+02  0.2500D+01
   549      514      513      593      594   -0.2250D+01 -0.1500D+02  0.2500D+01
   550      513      512      592      593   -0.7500D+00 -0.1500D+02  0.2500D+01
   551      512      511      591      592    0.7500D+00 -0.1500D+02  0.2500D+01
   552      511      510      590      591    0.2250D+01 -0.1500D+02  0.2500D+01
   553      510      509      589      590    0.3750D+01 -0.1500D+02  0.2500D+01
   554      509      508      588      589    0.5250D+01 -0.1500D+02  0.2500D+01
   555      508      507      587      588    0.6750D+01 -0.1500D+02  0.2500D+01
   556      507      506      586      587    0.8250D+01 -0.1500D+02  0.2500D+01
   557      506      505      585      586    0.9750D+01 -0.1500D+02  0.2500D+01
   558      505      504      584      585    0.1125D+02 -0.1500D+02  0.2500D+01
   559      504      503      583      584    0.1275D+02 -0.1500D+02  0.2500D+01
   560      503      443      523      583    0.1425D+02 -0.1500D+02  0.2500D+01
   561      522      562      602      524    0.1425D+02  0.1425D+02  0.5000D+01
   562      562      561      621      602    0.1275D+02  0.1425D+02  0.5000D+01
   563      561      560      640      621    0.1125D+02  0.1425D+02  0.5000D+01
   564      560      559      659      640    0.9750D+01  0.1425D+02  0.5000D+01
   565      559      558      678      659    0.8250D+01  0.1425D+02  0.5000D+01
   566      558      557      697      678    0.6750D+01  0.1425D+02  0.5000D+01
   567      557      556      716      697    0.5250D+01  0.1425D+02  0.5000D+01
   568      556      555      735      716    0.3750D+01  0.1425D+02  0.5000D+01
   569      555      554      754      735    0.2250D+01  0.1425D+02  0.5000D+01
   570      554      553      773      754    0.7500D+00  0.1425D+02  0.5000D+01
   571      553      552      792      773   -0.7500D+00  0.1425D+02  0.5000D+01
   572      552      551      811      792   -0.2250D+01  0.1425D+02  0.5000D+01
   573      551      550      830      811   -0.3750D+01  0.1425D+02  0.5000D+01
   574      550      549      849      830   -0.5250D+01  0.1425D+02  0.5000D+01
   575      549      548      868      849   -0.6750D+01  0.1425D+02  0.5000D+01
   576      548      547      887      868   -0.8250D+01  0.1425D+02  0.5000D+01
   577      547      546      906      887   -0.9750D+01  0.1425D+02  0.5000D+01
   578      546      545      925      906   -0.1125D+02  0.1425D+02  0.5000D+01
   579      545      544      944      925   -0.1275D+02  0.1425D+02  0.5000D+01
   580      544      543      582      944   -0.1425D+02  0.1425D+02  0.5000D+01
   581      524      602      603      525    0.1425D+02  0.1275D+02  0.5000D+01
   582      602      621      622      603    0.1275D+02  0.1275D+02  0.5000D+01
   583      621      640      641      622    0.1125D+02  0.1275D+02  0.5000D+01
   584      640      659      660      641    0.9750D+01  0.1275D+02  0.5000D+01
   585      659      678      679      660    0.8250D+01  0.1275D+02  0.5000D+01
   586      678      697      698      679    0.6750D+01  0.1275D+02  0.5000D+01
   587      697      716      717      698    0.5250D+01  0.1275D+02  0.5000D+01
   588      716      735      736      717    0.3750D+01  0.1275D+02  0.5000D+01
   589      735      754      755      736    0.2250D+01  0.1275D+02  0.5000D+01
   590      754      773      774      755    0.7500D+00  0.1275D+02  0.5000D+01
   591      773      792      793      774   -0.7500D+00  0.1275D+02  0.5000D+01
   592      792      811      812      793   -0.2250D+01  0.1275D+02  0.5000D+01
   593      811      830      831      812   -0.3750D+01  0.1275D+02  0.5000D+01
   594      830      849      850      831   -0.5250D+01  0.1275D+02  0.5000D+01
   595      849      868      869      850   -0.6750D+01  0.1275D+02  0.5000D+01
   596      868      887      888      869   -0.8250D+01  0.1275D+02  0.5000D+01
   597      887      906      907      888   -0.9750D+01  0.1275D+02  0.5000D+01
   598      906      925      926      907   -0.1125D+02  0.1275D+02  0.5000D+01
   599      925      944      945      926   -0.1275D+02  0.1275D+02  0.5000D+01
   600      944      582      581      945   -0.1425D+02  0.1275D+02  0.5000D+01
   601      525      603      604      526    0.1425D+02  0.1125D+02  0.5000D+01
   602      603      622      623      604    0.1275D+02  0.1125D+02  0.5000D+01
   603      622      641      642      623    0.1125D+02  0.1125D+02  0.5000D+01
   604      641      660      661      642    0.9750D+01  0.1125D+02  0.5000D+01
   605      660      679      680      661    0.8250D+01  0.1125D+02  0.5000D+01
   606      679      698      699      680    0.6750D+01  0.1125D+02  0.5000D+01
   607      698      717      718      699    0.5250D+01  0.1125D+02  0.5000D+01
   608      717      736      737      718    0.3750D+01  0.1125D+02  0.5000D+01
   609      736      755      756      737    0.2250D+01  0.1125D+02  0.5000D+01
   610      755      774      775      756    0.7500D+00  0.1125D+02  0.5000D+01
   611      774      793      794      775   -0.7500D+00  0.1125D+02  0.5000D+01
   612      793      812      813      794   -0.2250D+01  0.1125D+02  0.5000D+01
   613      812      831      832      813   -0.3750D+01  0.1125D+02  0.5000D+01
   614      831      850      851      832   -0.5250D+01  0.1125D+02  0.5000D+01
   615      850      869      870      851   -0.6750D+01  0.1125D+02  0.5000D+01
   616      869      888      889      870   -0.8250D+01  0.1125D+02  0.5000D+01
   617      888      907      908      889   -0.9750D+01  0.1125D+02  0.5000D+01
   618      907      926      927      908   -0.1125D+02  0.1125D+02  0.5000D+01
   619      926      945      946      927   -0.1275D+02  0.1125D+02  0.5000D+01
   620      945      581      580      946   -0.1425D+02  0.1125D+02  0.5000D+01
   621      526      604      605      527    0.1425D+02  0.9750D+01  0.5000D+01
   622      604      623      624      605    0.1275D+02  0.9750D+01  0.5000D+01
   623      623      642      643      624    0.1125D+02  0.9750D+01  0.5000D+01
   624      642      661      662      643    0.9750D+01  0.9750D+01  0.5000D+01
   625      661      680      681      662    0.8250D+01  0.9750D+01  0.5000D+01
   626      680      699      700      681    0.6750D+01  0.9750D+01  0.5000D+01
   627      699      718      719      700    0.5250D+01  0.9750D+01  0.5000D+01
   628      718      737      738      719    0.3750D+01  0.9750D+01  0.5000D+01
   629      737      756      757      738    0.2250D+01  0.9750D+01  0.5000D+01
   630      756      775      776      757    0.7500D+00  0.9750D+01  0.5000D+01
   631      775      794      795      776   -0.7500D+00  0.9750D+01  0.5000D+01
   632      794      813      814      795   -0.2250D+01  0.9750D+01  0.5000D+01
   633      813      832      833      814   -0.3750D+01  0.9750D+01  0.5000D+01
   634      832      851      852      833   -0.5250D+01  0.9750D+01  0.5000D+01
   635      851      870      871      852   -0.6750D+01  0.9750D+01  0.5000D+01
   636      870      889      890      871   -0.8250D+01  0.9750D+01  0.5000D+01
   637      889      908      909      890   -0.9750D+01  0.9750D+01  0.5000D+01
   638      908      927      928      909   -0.1125D+02  0.9750D+01  0.5000D+01
   639      927      946      947      928   -0.1275D+02  0.9750D+01  0.5000D+01
   640      946      580      579      947   -0.1425D+02  0.9750D+01  0.5000D+01
   641      527      605      606      528    0.1425D+02  0.8250D+01  0.5000D+01
   642      605      624      625      606    0.1275D+02  0.8250D+01  0.5000D+01
   643      624      643      644      625    0.1125D+02  0.8250D+01  0.5000D+01
   644      643      662      663      644    0.9750D+01  0.8250D+01  0.5000D+01
   645      662      681      682      663    0.8250D+01  0.8250D+01  0.5000D+01
   646      681      700      701      682    0.6750D+01  0.8250D+01  0.5000D+01
   647      700      719      720      701    0.5250D+01  0.8250D+01  0.5000D+01
   648      719      738      739      720    0.3750D+01  0.8250D+01  0.5000D+01
   649      738      757      758      739    0.2250D+01  0.8250D+01  0.5000D+01
   650      757      776      777      758    0.7500D+00  0.8250D+01  0.5000D+01
   651      776      795      796      777   -0.7500D+00  0.8250D+01  0.5000D+01
   652      795      814      815      796   -0.2250D+01  0.8250D+01  0.5000D+01
   653      814      833      834      815   -0.3750D+01  0.8250D+01  0.5000D+01
   654      833      852      853      834   -0.5250D+01  0.8250D+01  0.5000D+01
   655      852      871      872      853   -0.6750D+01  0.8250D+01  0.5000D+01
   656      871      890      891      872   -0.8250D+01  0.8250D+01  0.5000D+01
   657      890      909      910      891   -0.9750D+01  0.8250D+01  0.5000D+01
   658      909      928      929      910   -0.1125D+02  0.8250D+01  0.5000D+01
   659      928      947      948      929   -0.1275D+02  0.8250D+01  0.5000D+01
   660      947      579      578      948   -0.1425D+02  0.8250D+01  0.5000D+01
   661      528      606      607      529    0.1425D+02  0.6750D+01  0.5000D+01
   662      606      625      626      607    0.1275D+02  0.6750D+01  0.5000D+01
   663      625      644      645      626    0.1125D+02  0.6750D+01  0.5000D+01
   664      644      663      664      645    0.9750D+01  0.6750D+01  0.5000D+01
   665      663      682      683      664    0.8250D+01  0.6750D+01  0.5000D+01
   666      682      701      702      683    0.6750D+01  0.6750D+01  0.5000D+01
   667      701      720      721      702    0.5250D+01  0.6750D+01  0.5000D+01
   668      720      739      740      721    0.3750D+01  0.6750D+01  0.5000D+01
   669      739      758      759      740    0.2250D+01  0.6750D+01  0.5000D+01
   670      758      777      778      759    0.7500D+00  0.6750D+01  0.5000D+01
   671      777      796      797      778   -0.7500D+00  0.6750D+01  0.5000D+01
   672      796      815      816      797   -0.2250D+01  0.6750D+01  0.5000D+01
   673      815      834      835      816   -0.3750D+01  0.6750D+01  0.5000D+01
